client_id,country,country_risk,is_pep,sector,transaction_volume,account_age_years,nb_transactions_30d,avg_transaction_amount,nb_countries_involved,cash_ratio,adverse_media_score,beneficial_owner_complexity,source_of_wealth_verified,risk_label
CLT2726,China,Medium,1,Mining,426107.63,21,14,2536.35,9,0.392,0,1,0,2
CLT2727,North Korea,High,0,Finance,8296.42,24,42,16.46,13,0.278,2,1,1,2
CLT2728,Iran,High,1,Technology,11234.96,26,39,24.01,6,0.16,1,1,0,2
CLT2729,Sweden,Low,0,Retail,37619.78,9,2,1567.49,14,0.122,0,1,0,1
CLT2730,Hong Kong,Medium,1,Mining,104172.79,24,81,107.17,6,0.189,2,0,1,2
CLT2731,France,Low,0,Legal,30822.97,12,1,2568.58,9,0.461,0,2,1,0
CLT2732,USA,Low,0,Trading,27279.09,16,32,71.04,4,0.17,0,0,0,0
CLT2733,Australia,Low,0,Legal,348230.41,19,83,349.63,5,0.051,1,0,1,0
CLT2734,Afghanistan,High,0,Mining,121531.6,15,64,158.24,5,0.336,0,1,1,1
CLT2735,Singapore,Medium,0,Healthcare,13669.41,17,78,14.6,14,0.052,2,0,0,2
CLT2736,Iran,High,0,Construction,27873.66,30,31,74.93,12,0.195,0,0,1,1
CLT2737,South Africa,Medium,0,Energy,129991.66,15,58,186.77,5,0.149,0,1,1,1
CLT2738,British Virgin Islands,High,0,Real Estate,9031.43,3,82,9.18,8,0.267,0,0,0,2
CLT2739,South Africa,Medium,0,Trading,128810.77,17,78,137.62,11,0.117,0,1,1,1
CLT2740,France,Low,0,Energy,35749.9,13,14,212.8,1,0.237,0,1,1,0
CLT2741,Denmark,Low,0,Legal,103178.15,27,88,97.71,10,0.274,0,2,1,0
CLT2742,India,Medium,0,Retail,71667.79,9,69,86.56,11,0.033,3,0,1,2
CLT2743,Singapore,Medium,0,Real Estate,11203.35,28,16,58.35,10,0.083,2,0,0,2
CLT2744,Canada,Low,0,Trading,23041.92,13,69,27.83,11,0.414,0,1,1,1
CLT2745,Germany,Low,1,Energy,524972.68,16,54,810.14,3,0.282,0,0,0,0
CLT2746,Turkey,Medium,0,Real Estate,2099023.33,19,13,13455.28,8,0.36,0,0,1,0
CLT2747,Venezuela,High,0,Real Estate,4355.25,14,80,4.54,11,0.223,2,0,1,2
CLT2748,Nigeria,High,0,Trading,286268.27,8,79,301.97,9,0.695,0,0,1,2
CLT2749,Nigeria,High,0,Technology,93285.98,22,31,250.77,2,0.142,1,1,1,1
CLT2750,Venezuela,High,0,Construction,1360584.42,19,69,1643.22,12,0.725,2,1,0,2
CLT2751,Hong Kong,Medium,0,Technology,25906.06,25,21,102.8,4,0.091,0,0,0,0
CLT2752,Sweden,Low,0,Real Estate,230366.25,24,30,639.91,14,0.394,0,0,1,0
CLT2753,Russia,High,0,Mining,38026.37,3,23,137.78,8,0.39,0,0,1,2
CLT2754,Netherlands,Low,0,Finance,409259.54,23,38,897.5,5,0.318,2,0,1,0
CLT2755,Nigeria,High,0,Mining,1918265.21,21,29,5512.26,1,0.333,0,0,1,1
CLT2756,Netherlands,Low,0,Trading,82421.19,18,77,89.2,6,0.082,2,0,1,1
CLT2757,France,Low,0,Real Estate,10846.05,16,32,28.24,14,0.335,2,2,1,2
CLT2758,Switzerland,Low,1,Real Estate,499223.49,14,62,671.0,9,0.122,0,1,1,1
CLT2759,Saudi Arabia,Medium,0,Retail,139835.67,16,91,128.05,9,0.178,0,0,1,0
CLT2760,Switzerland,Low,0,Construction,105561.51,24,98,89.76,11,0.245,0,1,1,0
CLT2761,Japan,Low,0,Retail,643616.23,17,45,1191.88,1,0.347,0,0,0,0
CLT2762,Australia,Low,0,Trading,10867.64,20,49,18.48,4,0.13,0,1,1,0
CLT2763,Sweden,Low,0,Healthcare,20449.77,11,33,51.64,1,0.041,0,1,0,0
CLT2764,USA,Low,0,Technology,146005.27,13,4,3041.78,7,0.37,1,0,1,0
CLT2765,Norway,Low,0,Retail,19777.15,11,18,91.56,3,0.541,2,0,1,0
CLT2766,Switzerland,Low,0,Trading,37271.56,28,70,44.37,2,0.496,0,0,1,0
CLT2767,Venezuela,High,0,Technology,405206.28,29,64,527.61,14,0.335,0,0,1,1
CLT2768,Germany,Low,0,Trading,114626.05,4,28,341.15,8,0.438,0,1,0,1
CLT2769,Mexico,Medium,0,Healthcare,10216.49,29,58,14.68,9,0.395,1,0,1,0
CLT2770,Norway,Low,0,Construction,110420.79,26,91,101.12,7,0.41,0,0,1,0
CLT2771,Myanmar,High,0,Construction,384081.41,14,90,355.63,6,0.458,0,0,1,1
CLT2772,New Zealand,Low,0,Trading,77443.75,5,56,115.24,10,0.137,0,1,1,1
CLT2773,UK,Low,0,Retail,221393.69,4,20,922.47,13,0.281,0,0,0,0
CLT2774,Nigeria,High,0,Construction,27570.03,1,77,29.84,11,0.723,2,0,1,2
CLT2775,Afghanistan,High,0,Finance,88416.82,14,92,80.09,6,0.255,0,0,1,1
CLT2776,Austria,Low,0,Retail,5624.31,7,34,13.79,9,0.306,3,0,1,1
CLT2777,Venezuela,High,0,Energy,153983.14,10,87,147.49,5,0.202,0,0,1,1
CLT2778,Sweden,Low,1,Legal,102764.57,27,10,856.37,5,0.528,0,2,0,1
CLT2779,France,Low,0,Trading,8643.83,2,94,7.66,2,0.174,1,0,0,0
CLT2780,New Zealand,Low,0,Trading,586142.9,10,22,2220.24,6,0.303,1,0,1,1
CLT2781,Australia,Low,0,Trading,141026.28,3,5,2350.44,14,0.037,0,0,1,1
CLT2782,Iran,High,0,Healthcare,21183.72,21,44,40.12,12,0.095,0,1,1,1
CLT2783,Myanmar,High,0,Trading,160202.1,8,9,1483.35,12,0.774,0,0,1,2
CLT2784,Hong Kong,Medium,0,Construction,13675.31,10,43,26.5,12,0.411,1,1,0,2
CLT2785,Singapore,Medium,0,Construction,16827.9,8,4,350.58,6,0.197,1,1,0,2
CLT2786,Germany,Low,0,Legal,13782.47,14,42,27.35,6,0.147,0,2,0,0
CLT2787,China,Medium,0,Legal,13198.35,18,65,16.92,4,0.327,0,0,1,0
CLT2788,Myanmar,High,0,Mining,115429.97,9,98,98.15,11,0.456,0,0,1,2
CLT2789,Singapore,Medium,0,Retail,68994.83,22,41,140.23,7,0.051,0,1,1,0
CLT2790,Germany,Low,0,Construction,183933.92,9,64,239.5,9,0.226,0,0,1,0
CLT2791,Germany,Low,0,Construction,871.72,30,55,1.32,1,0.152,3,1,0,1
CLT2792,Russia,High,0,Healthcare,33279.3,4,90,30.81,3,0.477,1,0,1,1
CLT2793,Australia,Low,0,Construction,33992.42,3,18,157.37,10,0.096,0,0,1,0
CLT2794,Afghanistan,High,0,Construction,64792.91,14,16,337.46,9,0.193,0,2,1,2
CLT2795,Myanmar,High,0,Mining,62327.47,14,87,59.7,14,0.121,0,2,1,2
CLT2796,France,Low,0,Finance,84299.22,21,46,152.72,5,0.235,0,0,1,0
CLT2797,Sweden,Low,0,Mining,68406.42,16,36,158.35,6,0.045,1,0,1,0
CLT2798,Mexico,Medium,0,Finance,30085.65,5,90,27.86,8,0.295,0,0,0,1
CLT2799,New Zealand,Low,0,Mining,32882.0,20,66,41.52,9,0.206,0,0,1,0
CLT2800,Panama,High,0,Construction,55313.44,29,44,104.76,8,0.164,0,0,1,0
CLT2801,British Virgin Islands,High,0,Mining,127639.48,23,5,2127.32,3,0.157,0,0,1,1
CLT2802,Switzerland,Low,0,Construction,68026.11,24,29,195.48,10,0.174,0,2,1,0
CLT2803,China,Medium,0,Construction,18438.99,15,4,384.15,1,0.169,1,0,0,0
CLT2804,Nigeria,High,0,Legal,17031.34,21,99,14.34,11,0.241,2,1,1,2
CLT2805,Australia,Low,0,Real Estate,128649.04,9,86,124.66,13,0.226,0,0,1,0
CLT2806,India,Medium,0,Finance,186481.83,7,49,317.15,12,0.052,0,0,1,1
CLT2807,Hong Kong,Medium,1,Energy,298498.85,13,72,345.48,13,0.1,0,0,1,1
CLT2808,Hong Kong,Medium,0,Retail,28670.12,29,85,28.11,5,0.08,1,0,1,0
CLT2809,Saudi Arabia,Medium,0,Retail,3581.28,23,8,37.3,7,0.113,0,1,1,0
CLT2810,South Africa,Medium,0,Mining,106135.0,8,52,170.09,2,0.408,2,2,1,2
CLT2811,Afghanistan,High,0,Real Estate,20466.65,12,69,24.72,1,0.175,0,0,1,1
CLT2812,China,Medium,0,Healthcare,51274.28,4,21,203.47,4,0.301,0,1,0,1
CLT2813,Mexico,Medium,0,Energy,74782.92,16,27,230.81,3,0.234,1,0,1,0
CLT2814,Iran,High,0,Retail,137375.66,26,38,301.26,4,0.023,1,0,0,1
CLT2815,Denmark,Low,0,Technology,228615.83,29,5,3810.26,1,0.099,0,0,1,0
CLT2816,Denmark,Low,0,Trading,346089.38,29,85,339.3,2,0.201,0,1,1,0
CLT2817,Sweden,Low,0,Technology,433209.96,6,61,591.82,1,0.089,0,0,1,0
CLT2818,Brazil,Medium,0,Healthcare,69987.34,5,8,729.03,3,0.113,2,0,0,1
CLT2819,Iran,High,0,Energy,4755.4,1,86,4.61,4,0.299,1,2,1,2
CLT2820,New Zealand,Low,1,Retail,23997.12,14,18,111.1,13,0.453,0,0,1,1
CLT2821,Cayman Islands,High,0,Mining,494938.67,29,4,10311.22,1,0.26,0,0,1,0
CLT2822,Turkey,Medium,0,Trading,74842.36,9,4,1559.22,6,0.367,0,1,1,1
CLT2823,Japan,Low,0,Finance,1571532.66,18,37,3539.49,2,0.192,0,0,1,0
CLT2824,South Africa,Medium,0,Retail,33911.92,6,15,188.4,10,0.338,2,0,1,2
CLT2825,Nigeria,High,0,Retail,1922802.96,15,38,4216.67,12,0.195,0,0,0,1
CLT2826,UK,Low,0,Healthcare,59738.82,16,27,184.38,13,0.584,0,2,1,1
CLT2827,Australia,Low,0,Retail,31900.28,8,85,31.27,11,0.126,0,0,1,0
CLT2828,Mexico,Medium,1,Energy,20588.75,19,48,35.74,5,0.276,1,0,1,1
CLT2829,Sweden,Low,0,Real Estate,161100.06,5,46,291.85,8,0.411,0,0,1,0
CLT2830,UAE,Medium,0,Energy,7189.8,14,46,13.02,12,0.153,0,0,1,0
CLT2831,Canada,Low,1,Finance,26248.56,7,48,45.57,13,0.297,0,1,1,2
CLT2832,Afghanistan,High,0,Real Estate,55333.15,4,59,78.15,4,0.437,1,0,1,2
CLT2833,New Zealand,Low,0,Retail,2024.84,30,4,42.18,5,0.306,0,0,1,0
CLT2834,Myanmar,High,0,Retail,51732.74,28,75,57.48,9,0.124,1,0,1,1
CLT2835,UAE,Medium,1,Trading,790756.05,21,19,3468.23,2,0.159,0,2,1,2
CLT2836,Myanmar,High,0,Retail,114454.49,1,57,167.33,12,0.312,0,0,1,2
CLT2837,Austria,Low,0,Construction,22313.15,4,19,97.86,12,0.322,0,0,0,1
CLT2838,Canada,Low,0,Finance,29236.9,30,91,26.77,2,0.33,0,1,1,0
CLT2839,Japan,Low,0,Legal,99281.86,14,42,196.99,6,0.639,2,1,1,1
CLT2840,Afghanistan,High,0,Mining,27830.26,23,92,25.21,6,0.48,0,1,1,1
CLT2841,British Virgin Islands,High,0,Trading,120914.59,16,5,2015.24,3,0.048,2,0,1,2
CLT2842,Russia,High,1,Technology,26676.47,28,48,46.31,12,0.164,0,0,1,1
CLT2843,UAE,Medium,0,Real Estate,12881.67,26,25,42.94,9,0.312,0,0,1,0
CLT2844,Iran,High,0,Legal,351931.96,7,67,437.73,13,0.275,2,1,1,2
CLT2845,South Africa,Medium,0,Mining,173435.26,10,26,555.88,1,0.066,1,0,1,1
CLT2846,China,Medium,0,Retail,3524.01,10,74,3.97,12,0.173,1,0,1,0
CLT2847,Mexico,Medium,0,Energy,36124.0,4,88,34.21,3,0.434,2,0,0,2
CLT2848,Turkey,Medium,1,Construction,286189.3,12,62,384.66,8,0.053,3,2,1,2
CLT2849,Sweden,Low,1,Real Estate,46666.84,6,93,41.82,8,0.039,0,1,1,1
CLT2850,Luxembourg,Low,0,Real Estate,25063.71,13,7,298.38,4,0.384,0,0,0,0
CLT2851,USA,Low,1,Real Estate,40994.12,21,44,77.64,8,0.044,0,0,1,0
CLT2852,British Virgin Islands,High,0,Finance,70712.39,1,87,67.73,11,0.501,1,0,1,2
CLT2853,Cayman Islands,High,0,Real Estate,45731.68,8,27,141.15,10,0.302,0,0,1,1
CLT2854,Austria,Low,0,Trading,52890.82,28,42,104.94,13,0.186,0,1,1,0
CLT2855,Switzerland,Low,1,Mining,47814.79,23,73,54.58,8,0.202,2,1,0,2
CLT2856,Hong Kong,Medium,0,Energy,13899.0,16,56,20.68,1,0.379,0,1,1,0
CLT2857,Norway,Low,1,Trading,12864.93,5,3,357.36,3,0.23,0,2,1,1
CLT2858,Panama,High,0,Trading,11673.38,29,13,74.83,1,0.255,0,0,1,0
CLT2859,Myanmar,High,0,Construction,68682.47,26,70,81.76,2,0.411,0,1,0,1
CLT2860,UK,Low,0,Energy,143508.32,26,59,202.7,4,0.56,0,1,0,0
CLT2861,UAE,Medium,0,Construction,14589.32,7,38,31.99,3,0.176,0,0,1,0
CLT2862,Japan,Low,0,Real Estate,6309.55,26,85,6.19,13,0.133,0,2,1,1
CLT2863,Australia,Low,0,Real Estate,16204.13,3,83,16.27,11,0.654,1,2,0,2
CLT2864,Hong Kong,Medium,0,Trading,490708.39,24,89,459.46,6,0.065,3,1,1,2
CLT2865,Luxembourg,Low,0,Trading,37434.08,21,68,45.88,12,0.146,3,0,1,2
CLT2866,Canada,Low,0,Real Estate,43428.56,2,86,42.08,12,0.069,0,0,0,1
CLT2867,China,Medium,1,Healthcare,18095.72,2,69,21.85,5,0.305,1,2,1,1
CLT2868,Mexico,Medium,0,Mining,141147.22,20,1,11762.27,5,0.305,0,0,1,1
CLT2869,Russia,High,0,Finance,49761.48,23,50,82.94,10,0.175,1,1,1,2
CLT2870,British Virgin Islands,High,0,Legal,20131.51,30,81,20.71,7,0.564,1,1,1,2
CLT2871,North Korea,High,0,Retail,12754.43,10,73,14.56,7,0.238,3,1,1,2
CLT2872,Panama,High,0,Technology,105532.2,20,9,977.15,9,0.392,0,0,1,1
CLT2873,Saudi Arabia,Medium,0,Energy,88963.17,9,53,139.88,8,0.307,1,0,1,1
CLT2874,Denmark,Low,0,Construction,9344.83,18,88,8.85,3,0.178,1,1,1,0
CLT2875,Mexico,Medium,0,Energy,377404.67,6,10,3145.04,2,0.39,0,0,1,0
CLT2876,India,Medium,0,Real Estate,22860.54,20,84,22.68,1,0.493,0,1,1,0
CLT2877,India,Medium,1,Legal,2127.86,6,81,2.19,10,0.14,0,1,1,1
CLT2878,Australia,Low,0,Technology,593001.15,26,77,641.78,6,0.294,2,0,0,1
CLT2879,North Korea,High,1,Trading,51338.01,25,29,147.52,13,0.16,2,0,0,2
CLT2880,Turkey,Medium,1,Trading,114887.18,10,36,265.94,13,0.115,0,1,1,2
CLT2881,Austria,Low,1,Construction,735590.88,28,87,704.59,4,0.188,0,0,1,0
CLT2882,China,Medium,1,Mining,13307.3,25,27,41.07,3,0.448,0,0,1,0
CLT2883,UK,Low,0,Retail,122884.87,9,18,568.91,11,0.547,1,2,1,1
CLT2884,Saudi Arabia,Medium,0,Mining,349057.7,9,18,1616.01,11,0.644,0,0,1,1
CLT2885,Nigeria,High,0,Legal,14738.73,3,9,136.47,2,0.286,0,2,1,1
CLT2886,Norway,Low,0,Mining,535515.58,12,67,666.06,2,0.468,2,0,0,1
CLT2887,India,Medium,0,Construction,7231.92,11,7,86.09,11,0.197,0,1,1,1
CLT2888,Brazil,Medium,0,Technology,51893.7,14,58,74.56,4,0.193,0,0,1,0
CLT2889,Hong Kong,Medium,1,Technology,11932.19,25,79,12.59,1,0.488,0,0,0,0
CLT2890,Hong Kong,Medium,1,Technology,170035.82,19,30,472.32,6,0.307,0,2,1,1
CLT2891,Canada,Low,0,Trading,14071.53,10,73,16.06,10,0.577,0,0,1,1
CLT2892,China,Medium,0,Healthcare,23719.11,19,61,32.4,11,0.057,0,0,0,0
CLT2893,Cayman Islands,High,1,Legal,16019.34,5,91,14.67,5,0.502,0,1,0,2
CLT2894,Venezuela,High,0,Retail,9868.43,22,82,10.03,10,0.236,0,1,0,1
CLT2895,UAE,Medium,0,Legal,18949.87,9,95,16.62,9,0.37,0,2,1,1
CLT2896,New Zealand,Low,0,Legal,55938.18,1,17,274.21,2,0.274,0,0,1,0
CLT2897,Venezuela,High,0,Mining,51517.47,15,53,81.0,9,0.321,0,0,1,0
CLT2898,Netherlands,Low,0,Finance,43273.27,24,6,601.02,9,0.336,0,0,1,0
CLT2899,Australia,Low,1,Legal,22030.55,30,39,47.07,10,0.398,0,0,1,0
CLT2900,UAE,Medium,0,Construction,35099.78,30,25,117.0,9,0.164,0,0,1,0
CLT2901,Australia,Low,0,Finance,5550.38,4,42,11.01,10,0.089,1,0,0,1
CLT2902,Afghanistan,High,0,Healthcare,20984.09,26,42,41.64,10,0.443,0,1,0,2
CLT2903,Germany,Low,0,Construction,42931.35,7,59,60.64,4,0.214,0,1,1,0
CLT2904,Singapore,Medium,1,Legal,93109.86,6,38,204.19,5,0.086,0,0,1,1
CLT2905,Norway,Low,0,Energy,77527.98,15,31,208.41,8,0.11,0,2,1,0
CLT2906,Norway,Low,0,Trading,9490.35,6,29,27.27,14,0.263,0,0,1,0
CLT2907,Austria,Low,0,Mining,113741.19,7,9,1053.16,8,0.238,0,1,0,1
CLT2908,South Africa,Medium,0,Real Estate,71924.72,20,1,5993.73,1,0.064,0,2,1,1
CLT2909,North Korea,High,0,Retail,519306.98,22,80,540.94,10,0.338,0,0,1,1
CLT2910,Mexico,Medium,0,Retail,6363.91,3,87,6.1,1,0.118,0,0,0,0
CLT2911,Myanmar,High,0,Construction,48790.19,21,72,56.47,10,0.017,0,0,1,0
CLT2912,Norway,Low,0,Retail,281238.85,29,47,498.65,6,0.109,0,1,1,0
CLT2913,Turkey,Medium,0,Finance,38382.66,29,76,42.09,7,0.099,0,0,0,0
CLT2914,Sweden,Low,1,Technology,15211.64,30,10,126.76,2,0.152,2,1,1,1
CLT2915,Netherlands,Low,1,Energy,17604.48,13,16,91.69,2,0.141,0,0,1,0
CLT2916,UAE,Medium,0,Real Estate,194305.31,2,47,344.51,5,0.16,3,0,1,2
CLT2917,France,Low,0,Retail,5871.51,3,43,11.38,9,0.434,3,2,1,2
CLT2918,Cayman Islands,High,0,Retail,36321.11,13,24,126.11,5,0.424,0,1,1,1
CLT2919,Luxembourg,Low,0,Construction,16089.08,9,8,167.59,8,0.239,1,0,0,1
CLT2920,India,Medium,0,Legal,18008.45,22,75,20.01,8,0.399,2,0,1,1
CLT2921,Cayman Islands,High,0,Trading,116122.54,19,26,372.19,5,0.321,0,0,1,1
CLT2922,Switzerland,Low,0,Mining,33092.46,18,7,393.96,8,0.274,0,1,0,1
CLT2923,India,Medium,0,Mining,84927.32,5,79,89.59,8,0.29,0,0,0,2
CLT2924,Venezuela,High,0,Mining,9292.74,10,15,51.63,5,0.189,0,2,1,2
CLT2925,Australia,Low,0,Mining,207907.36,14,48,360.95,5,0.426,0,0,1,0
CLT2926,Denmark,Low,0,Healthcare,82372.84,21,3,2288.13,4,0.15,2,0,1,0
CLT2927,Denmark,Low,0,Real Estate,383468.19,17,16,1997.23,1,0.226,0,1,0,0
CLT2928,Australia,Low,0,Legal,32518.82,3,79,34.3,9,0.487,2,0,1,2
CLT2929,Turkey,Medium,0,Trading,117517.67,7,89,110.04,2,0.216,0,1,1,1
CLT2930,Germany,Low,0,Trading,193899.52,9,97,166.58,1,0.104,0,0,1,0
CLT2931,South Africa,Medium,0,Construction,114101.37,5,14,679.17,6,0.408,0,2,1,1
CLT2932,China,Medium,1,Energy,764275.64,4,88,723.75,5,0.283,0,1,1,2
CLT2933,New Zealand,Low,0,Retail,4940.26,3,75,5.49,11,0.195,2,1,1,1
CLT2934,Denmark,Low,0,Retail,77806.2,26,3,2161.28,1,0.366,0,0,1,0
CLT2935,Venezuela,High,0,Legal,32572.33,13,73,37.18,7,0.497,0,0,1,1
CLT2936,Saudi Arabia,Medium,1,Healthcare,29245.04,9,70,34.82,7,0.317,3,0,1,2
CLT2937,France,Low,0,Finance,562587.39,30,31,1512.33,3,0.35,0,2,1,0
CLT2938,China,Medium,0,Technology,23616.05,23,80,24.6,8,0.514,0,0,1,0
CLT2939,Canada,Low,1,Legal,215182.07,28,75,239.09,6,0.544,0,0,1,0
CLT2940,Turkey,Medium,0,Finance,12318.71,7,17,60.39,4,0.159,0,2,1,1
CLT2941,British Virgin Islands,High,0,Technology,276307.64,30,49,469.91,10,0.046,0,0,1,0
CLT2942,Saudi Arabia,Medium,0,Trading,57891.3,29,3,1608.09,10,0.241,0,0,1,0
CLT2943,Russia,High,0,Healthcare,39177.55,8,83,39.33,10,0.191,0,1,1,1
CLT2944,Switzerland,Low,1,Legal,5972.19,10,88,5.66,12,0.245,0,2,1,1
CLT2945,Brazil,Medium,0,Mining,39299.86,1,55,59.55,13,0.327,0,0,1,2
CLT2946,Cayman Islands,High,0,Trading,21372.7,27,72,24.74,3,0.399,1,2,1,1
CLT2947,Singapore,Medium,0,Finance,823644.13,20,40,1715.93,1,0.1,0,0,1,0
CLT2948,China,Medium,0,Legal,64698.84,29,66,81.69,13,0.441,0,1,1,1
CLT2949,Cayman Islands,High,0,Legal,24471.28,29,87,23.44,2,0.368,0,0,1,0
CLT2950,Canada,Low,0,Construction,22965.08,21,40,47.84,2,0.268,2,0,1,0
CLT2951,Panama,High,0,Real Estate,7786.58,21,30,21.63,13,0.104,2,1,1,2
CLT2952,Nigeria,High,0,Trading,587374.98,1,25,1957.92,11,0.214,0,0,1,2
CLT2953,Myanmar,High,0,Legal,394123.2,19,7,4691.94,5,0.296,0,0,1,0
CLT2954,Luxembourg,Low,0,Retail,54155.85,2,92,49.05,4,0.068,0,0,1,0
CLT2955,Netherlands,Low,0,Retail,1573822.76,12,50,2623.04,2,0.396,0,1,0,0
CLT2956,Iran,High,0,Real Estate,58709.06,23,81,60.4,11,0.479,0,0,0,2
CLT2957,Iran,High,0,Legal,310099.87,13,96,269.18,9,0.298,1,0,1,1
CLT2958,Saudi Arabia,Medium,0,Mining,139978.21,14,1,11664.85,7,0.233,0,0,1,0
CLT2959,North Korea,High,0,Real Estate,25292.24,5,91,23.16,8,0.347,0,0,0,2
CLT2960,Netherlands,Low,0,Real Estate,78711.03,3,44,149.07,8,0.38,0,1,1,1
CLT2961,Canada,Low,0,Finance,104724.26,27,49,178.1,2,0.665,1,1,1,0
CLT2962,Singapore,Medium,1,Finance,8464.18,24,7,100.76,5,0.235,0,1,1,1
CLT2963,Singapore,Medium,0,Energy,92222.86,17,3,2561.75,3,0.199,1,0,1,0
CLT2964,Australia,Low,0,Trading,331511.18,1,94,293.89,10,0.245,0,0,0,1
CLT2965,Netherlands,Low,0,Technology,21220.11,14,1,1768.34,9,0.237,1,0,1,0
CLT2966,Norway,Low,0,Real Estate,43667.86,6,51,71.35,9,0.104,0,2,1,1
CLT2967,Iran,High,0,Finance,11334.37,17,98,9.64,6,0.215,0,0,1,1
CLT2968,Austria,Low,1,Healthcare,29021.82,4,38,63.64,13,0.243,0,0,1,1
CLT2969,Sweden,Low,0,Energy,32604.15,6,43,63.19,4,0.419,0,0,1,0
CLT2970,North Korea,High,0,Legal,638734.23,1,55,967.78,8,0.076,0,1,1,1
CLT2971,Mexico,Medium,0,Trading,37205.62,29,57,54.39,5,0.383,0,0,1,0
CLT2972,Saudi Arabia,Medium,0,Legal,27025.01,9,53,42.49,3,0.602,0,0,0,0
CLT2973,Sweden,Low,0,Energy,52003.44,4,33,131.32,13,0.257,3,0,1,2
CLT2974,South Africa,Medium,0,Construction,4621.48,9,80,4.81,11,0.139,0,1,1,1
CLT2975,UK,Low,0,Retail,1740.5,9,62,2.34,14,0.476,0,0,1,0
CLT2976,France,Low,0,Trading,7531.33,29,11,57.06,8,0.285,2,0,0,1
CLT2977,British Virgin Islands,High,0,Retail,97358.41,22,72,112.68,14,0.424,0,0,0,2
CLT2978,British Virgin Islands,High,0,Healthcare,59634.21,13,52,95.57,14,0.208,0,0,1,1
CLT2979,Myanmar,High,0,Legal,220501.04,23,1,18375.09,12,0.482,0,0,0,2
CLT2980,Myanmar,High,0,Construction,6120.77,29,14,36.43,6,0.311,3,1,1,2
CLT2981,Cayman Islands,High,0,Healthcare,44086.34,17,94,39.08,5,0.394,0,0,0,0
CLT2982,Australia,Low,1,Technology,5498.7,21,85,5.39,1,0.262,1,1,1,0
CLT2983,Japan,Low,0,Legal,89409.37,3,21,354.8,3,0.369,0,1,0,0
CLT2984,Mexico,Medium,1,Energy,7579.12,26,34,18.58,7,0.007,0,0,1,0
CLT2985,Russia,High,1,Construction,41562.25,26,90,38.48,3,0.114,0,2,0,2
CLT2986,UK,Low,1,Trading,81600.88,29,14,485.72,1,0.425,0,1,0,1
CLT2987,Russia,High,0,Construction,33296.29,6,40,69.37,8,0.487,3,0,1,2
CLT2988,Norway,Low,0,Legal,2012.38,20,35,4.79,7,0.15,1,0,0,0
CLT2989,USA,Low,0,Finance,724689.9,15,42,1437.88,5,0.232,2,0,0,1
CLT2990,Iran,High,0,Healthcare,28394.09,29,82,28.86,12,0.317,0,2,0,2
CLT2991,Brazil,Medium,0,Construction,5354.75,14,20,22.31,10,0.155,0,1,0,2
CLT2992,Austria,Low,0,Retail,187548.73,13,60,260.48,5,0.379,0,1,1,0
CLT2993,Japan,Low,0,Healthcare,198363.13,9,9,1836.7,6,0.387,0,0,1,0
CLT2994,Iran,High,0,Retail,38052.75,23,33,96.09,7,0.543,1,1,1,1
CLT2995,Cayman Islands,High,1,Construction,599812.47,15,49,1020.09,13,0.257,1,0,1,2
CLT2996,South Africa,Medium,0,Finance,19711.47,14,68,24.16,3,0.435,2,0,0,1
CLT2997,China,Medium,0,Healthcare,77922.72,4,4,1623.39,11,0.255,0,1,1,0
CLT2998,Russia,High,0,Energy,128824.01,29,48,223.65,12,0.286,1,2,0,2
CLT2999,Netherlands,Low,1,Healthcare,580124.1,11,16,3021.48,14,0.219,0,0,1,1
CLT3000,Russia,High,0,Trading,3245.54,22,47,5.75,12,0.324,0,0,0,2
CLT3001,Saudi Arabia,Medium,0,Construction,1863018.1,2,26,5971.21,4,0.322,0,0,1,0
CLT3002,Denmark,Low,0,Technology,348296.38,30,70,414.64,1,0.127,2,2,1,0
CLT3003,Hong Kong,Medium,1,Legal,117498.87,16,37,264.64,7,0.154,0,1,1,1
CLT3004,Austria,Low,0,Real Estate,18043.15,19,22,68.35,10,0.029,0,1,1,0
CLT3005,Australia,Low,0,Mining,15906.72,16,7,189.37,2,0.272,0,0,1,0
CLT3006,Sweden,Low,0,Technology,92202.91,27,42,182.94,7,0.41,2,0,0,1
CLT3007,UK,Low,0,Retail,125580.21,7,30,348.83,6,0.063,1,0,1,0
CLT3008,Afghanistan,High,0,Energy,103497.42,11,74,116.55,4,0.235,0,0,1,0
CLT3009,Cayman Islands,High,1,Energy,76086.73,12,79,80.26,11,0.48,1,1,1,2
CLT3010,Austria,Low,1,Mining,114455.82,4,6,1589.66,2,0.211,0,0,1,1
CLT3011,Switzerland,Low,0,Finance,2256.49,30,24,7.84,7,0.039,0,0,1,0
CLT3012,Turkey,Medium,0,Trading,40168.7,16,66,50.72,7,0.252,0,1,1,1
CLT3013,Afghanistan,High,0,Legal,7518.73,28,40,15.66,5,0.182,0,0,1,0
CLT3014,Russia,High,0,Technology,56341.8,26,15,313.01,9,0.115,0,0,0,1
CLT3015,USA,Low,0,Real Estate,424938.0,16,53,668.14,3,0.323,1,0,1,1
CLT3016,Brazil,Medium,0,Healthcare,15320.85,7,85,15.02,9,0.133,1,1,0,2
CLT3017,Austria,Low,0,Mining,20662.29,25,82,21.0,5,0.46,0,0,1,0
